business_persona,industry,location,years_in_operation,monthly_revenue_avg,monthly_expenses_avg,profit_margin,revenue_growth_rate,cash_flow_variability,num_transactions_per_month,avg_transaction_value,total_debt,debt_to_income_ratio,late_payment_count,missed_payments,repayment_history_score,revenue_volatility,expense_spikes,declining_revenue_trend,cash_flow_gaps,stress_index,payment_stress,liquidity_risk,industry_risk,default_risk
stable,services,urban,9,133802.87133068003,83579.49583627278,0.3753534957428929,0.0687348202295395,0.06722571177141518,516,259.3078901757365,32863.63548386354,0.2456123337042928,0,0,100,8994.993262264046,0,0,1,0.01651146395310943,0.0,0.06722571177141518,0.3,0
stable,retail,urban,6,115839.86973993696,81729.91999094828,0.29445777024409864,0.06118366134491542,0.13057133730567796,404,286.7323508414281,25349.664519367267,0.2188336759725112,0,0,100,15125.366705259106,0,0,0,0.028573405719248195,0.0,0.0,0.4,0
distressed,manufacturing,urban,3,65860.91400358714,55452.66048924594,0.1580338455942823,-0.06272705129996692,0.739492381709184,118,558.1433390134504,59305.82912565424,0.9004707879156388,5,3,44,48703.6441580564,1,1,6,0.6658912876152813,7.0,4.436954290255104,0.6,1
stable,services,rural,8,132231.67851563485,89242.08331166669,0.32510814115458075,0.05282339416770292,0.22110608099658074,453,291.9021600786641,39514.55335137446,0.2988281915116303,2,0,92,29237.228220191784,0,0,2,0.06607273031643228,1.0,0.4422121619931615,0.3,1
stable,manufacturing,rural,10,140781.8084395347,87854.06439030377,0.3759558471076412,0.07331426199776528,0.06136839779677703,634,222.05332561440807,29999.5151928477,0.21309227041029513,0,0,100,8639.554022867029,0,0,2,0.013077131217957371,0.0,0.12273679559355406,0.6,0
stable,services,urban,8,99540.64230263865,66102.92958981017,0.3359202024351625,0.18032291839893203,0.14262860605151362,688,144.68116613755618,36747.17962613404,0.3691675960298675,1,0,96,14197.34305709768,0,0,1,0.05265385962112829,0.5,0.14262860605151362,0.3,0
stable,retail,rural,9,116818.26671262774,83431.20512783588,0.28580343232556116,0.1381416320837242,0.2277588486392153,780,149.767008605933,30933.511582628962,0.2648002958195333,2,0,92,26606.393926496865,1,0,1,0.06031061049518052,1.0,0.2277588486392153,0.4,0
seasonal,services,rural,11,80108.14859604901,47857.471403730706,0.40258922166513444,0.06144451258774294,0.43534001670336,206,388.87450774781075,82504.5855383731,1.0299150209351147,0,0,100,34874.28274787922,1,0,3,0.44836322241693416,0.0,1.3060200501100798,0.3,1
distressed,services,urban,7,39281.51500409089,33663.664547476605,0.143015116805684,-0.1785441262599093,0.49879110335206955,363,108.21353995617325,138928.11112291046,3.5367299634049774,5,3,44,19593.27021023137,1,1,9,1.7640894407050933,7.0,4.489119930168626,0.3,1
growth,retail,urban,4,108074.80076292495,83047.16825682354,0.23157694790483604,0.1300972132516094,0.20701080004151842,579,186.65768698259922,69044.93535683323,0.6388624810726377,3,0,88,22372.6509702608,0,0,1,0.13225143332335615,1.5,0.20701080004151842,0.4,0
distressed,retail,urban,4,59679.22546905329,49123.66503975743,0.17687160559363257,-0.11864376128067804,0.588305049178681,265,225.20462441152188,157852.69150160794,2.645019104402797,10,3,24,35109.58967451699,1,1,5,1.5560780942942383,9.5,2.9415252458934047,0.4,1
distressed,manufacturing,urban,5,27092.85990845935,23591.795098520663,0.12922463046603405,-0.1740339129733987,0.6713367404147712,387,70.00738994433941,33965.27173309581,1.2536613649447415,6,2,52,18188.43225945914,1,1,3,0.8416289343259357,6.0,2.0140102212443134,0.6,1
stable,retail,rural,18,110106.28131399672,75894.15681883993,0.31071909873690146,0.07790172683391515,0.06821944188746408,363,303.32308901927473,9948.018355461409,0.09034923563617633,1,0,96,7511.389059544971,0,0,2,0.00616357443005893,0.5,0.13643888377492816,0.4,0
distressed,services,rural,2,70930.58795641511,57336.817902617826,0.1916489126263874,-0.18230088068037711,0.750676391912864,360,197.02941099004198,186339.01272749942,2.6270614426881616,6,3,40,53245.917843379735,0,1,7,1.9720730051305522,7.5,5.254734743390047,0.3,1
growth,agriculture,urban,3,98157.95069356261,62754.169399437065,0.3606817485895964,0.26601464731742214,0.25047779304835216,329,298.3524337190353,94436.61884781916,0.962088329886175,4,1,72,24586.38685987253,1,0,0,0.2409817615874641,3.5,0.0,0.8,1
distressed,retail,peri-urban,1,71732.34270994099,58627.95127557391,0.1826845595627119,-0.2305631945143854,0.5637910395477574,321,223.46524208704358,123286.4326855543,1.718700770502909,5,2,56,40442.05206563363,1,1,8,0.9689880940733667,5.5,4.5103283163820596,0.4,1
distressed,agriculture,rural,4,56462.499903307646,49692.37432635078,0.11990481449724588,-0.11225441852038615,0.8793303980319667,349,161.78366734472104,90591.69776577922,1.604457789168351,5,2,56,49649.19251385539,0,1,3,1.4108485063748952,5.5,2.6379911940958998,0.8,1
stable,retail,urban,8,117162.46547233978,94434.26235765635,0.19398877467331213,0.052996627230407406,0.14522940178496802,599,195.59677040457393,48363.811085120215,0.4127927053271011,0,0,100,17015.43477219988,0,0,0,0.059949637655853476,0.0,0.0,0.4,0
stable,agriculture,rural,14,102909.8104454013,73313.46308366368,0.28759500414627553,0.013621948118183208,0.1918993481186983,524,196.39276802557498,36441.79933950981,0.35411394872643337,1,1,84,19748.325539491318,0,0,0,0.06795423592034072,2.0,0.0,0.8,0
stable,services,urban,12,121461.84069927761,66389.59629605415,0.4534119035753342,0.14910589376734634,0.12066867927251908,742,163.6952030987569,42530.01640028937,0.35015125866227975,0,0,100,14656.639899190935,1,0,1,0.042252289928387504,0.0,0.12066867927251908,0.3,0
stable,agriculture,rural,8,123535.27399944414,95557.84000557273,0.22647324191791002,0.08600447134147593,0.15488544689060474,417,296.24765947108904,27958.939476897187,0.22632353150423248,0,0,100,19133.816120157207,0,0,2,0.03505422131889291,0.0,0.3097708937812095,0.8,0
distressed,manufacturing,rural,1,62724.241051284574,48905.19835427035,0.22031422724932614,-0.044345921281259484,0.5608342651884856,95,660.2551689608903,130300.20047637947,2.0773499733515064,3,1,76,35177.90363950263,1,1,5,1.1650490458439122,3.0,2.804171325942428,0.6,1
distressed,services,urban,4,23728.579266998735,20018.430505871278,0.1563578130565728,-0.11022052171803252,0.7631102526948892,163,145.57410593250756,105845.99225752894,4.460696574646488,5,5,20,18107.522120530113,1,1,6,3.404003290273708,10.0,4.578661516169335,0.3,1
stable,retail,peri-urban,8,128106.29272408996,81953.44968190604,0.3602699138408915,0.12695600860354495,0.1251734174942919,787,162.77800854395167,39550.84829413376,0.3087346253889084,1,0,96,16035.50246279848,0,0,0,0.03864536815874964,0.5,0.0,0.4,0
growth,manufacturing,urban,4,67337.59702308835,39589.77167387416,0.4120703229089118,0.250843815741946,0.44024398972659995,600,112.22932837181392,69334.61727317644,1.0296568386514202,3,0,88,29644.972372046435,0,0,2,0.4533002346971792,1.5,0.8804879794531999,0.6,1
stable,retail,urban,7,171800.59021695147,88273.10402226383,0.4861885869496043,0.18677832022263355,0.058525221306838904,740,232.16295975263714,28850.598254903944,0.16793072840128853,0,1,88,10054.667563092627,0,0,0,0.009828183043904069,1.5,0.0,0.4,0
stable,services,rural,11,147278.5830761256,83812.55914976425,0.43092500349189894,-0.024500634398302218,0.176161653662202,530,277.88411901155774,32630.597845461765,0.22155697837339736,0,1,88,25944.83874371628,1,1,2,0.0390298436906584,1.5,0.352323307324404,0.3,1
stable,services,peri-urban,7,130836.35491774045,115472.62653538633,0.11742705910764344,0.15809554575148838,0.16662215787706347,455,287.55242839063834,30330.268478287595,0.23181835428965342,2,1,80,21800.23578516326,0,0,0,0.03862607442725167,2.5,0.0,0.3,1
stable,agriculture,urban,12,82801.63621367904,42397.977651360416,0.48795724830910814,0.10738609198369355,0.16636997698683004,731,113.27173216645559,35483.692246906794,0.4285385394479052,1,0,96,13775.706311341655,0,0,2,0.07129594694591775,0.5,0.3327399539736601,0.8,0
seasonal,services,peri-urban,14,81280.14410884929,59584.66620190289,0.26692223721813413,0.05592971018689804,0.4693882042970241,188,432.34119206834725,81246.57232965685,0.9995869621103589,4,1,72,38151.94088825611,0,0,2,0.46919432918369885,3.5,0.9387764085940482,0.3,1
stable,manufacturing,rural,5,119198.46377071514,87316.29549086589,0.26747130182127493,0.21651576861829333,0.13464765915816926,385,309.6063994044549,30938.4256983355,0.25955389624691205,0,1,88,16049.79412197664,0,0,0,0.03494832455502904,1.5,0.0,0.6,0
growth,agriculture,urban,2,130468.56390595634,73356.94611781144,0.43774236550432016,0.24112423810939204,0.302964482103909,508,256.82788170463846,84102.38510627807,0.6446180028999193,2,1,80,39527.340894608824,1,0,2,0.19529635940343018,2.5,0.605928964207818,0.8,1
distressed,services,urban,2,36629.523562141796,30792.44869314586,0.15935437596105692,-0.2287441976832741,0.7713329877028846,121,302.72333522431234,136915.47375924003,3.7378447886979376,2,2,68,28253.55984732004,0,1,9,2.8831229884360376,4.0,6.941996889325962,0.3,1
stable,manufacturing,peri-urban,13,127829.18995867066,106264.98450859808,0.16869547133205376,0.13918245649352692,0.09036953370874208,460,277.8895433884145,28188.778256517173,0.22051910260583737,1,0,96,11551.864290931282,1,0,2,0.019928208476359774,0.5,0.18073906741748416,0.6,1
seasonal,manufacturing,urban,6,74184.44620714539,41265.11241056462,0.44374980847953005,0.04654824707216321,0.5712333805591968,223,332.66567805894795,82174.70347092662,1.1077079855994343,5,1,68,42376.631991819544,0,0,4,0.632759777286383,4.0,2.2849335222367873,0.6,1
seasonal,retail,urban,9,61642.13592883774,32501.834560840285,0.47273347895728723,-0.13282695340120992,0.5365096962136895,470,131.15348069965478,46887.17815627578,0.7606351961976837,1,1,84,33071.603621143695,0,1,5,0.40808815804145937,2.0,2.6825484810684475,0.4,1
stable,services,rural,16,114454.24830492695,75058.88917429722,0.3442018073953299,0.10525036074460678,0.07735585100901893,525,218.00809200938465,18060.476444021115,0.1577964707426562,2,0,92,8853.705779225187,0,0,2,0.012206480280517929,1.0,0.15471170201803786,0.3,0
growth,retail,urban,7,72453.88681571113,64937.11107916874,0.10374565212300561,0.28615564939678756,0.2161919382484145,695,104.25019685713832,106118.52777808544,1.46463540386731,4,0,84,15663.946224319834,0,0,4,0.3166423667893231,2.0,0.864767752993658,0.4,1
stable,manufacturing,urban,18,130169.17672296774,116781.20997168939,0.10285051414108011,-0.061353599213337606,0.07688782118556535,710,183.33686862389823,12180.860336523834,0.09357714816348361,0,1,88,10008.424383747799,0,1,2,0.007194943035049083,1.5,0.1537756423711307,0.6,1
stable,retail,urban,10,102834.83755073544,91560.18371075077,0.10963846599574882,0.07513295461987816,0.07212916961866943,704,146.07221243002192,24018.373906741213,0.2335626182604831,3,0,88,7417.391440405312,0,0,1,0.016846677709090922,1.5,0.07212916961866943,0.4,0
stable,retail,rural,10,97865.4548365382,52103.256608265576,0.46760318341858104,0.03247335016788677,0.16988284142730914,489,200.13385447144827,17750.965143273326,0.18138131757444179,1,0,96,16625.661545207106,0,0,1,0.030813573611375294,0.5,0.16988284142730914,0.4,0
growth,retail,urban,9,68851.27179994968,51521.704088881575,0.2516956805303453,0.2676695680426607,0.2437288179386225,342,201.31950818698738,32373.481201929288,0.47019438211674325,0,1,88,16781.03908937255,1,0,1,0.11459992095469482,1.5,0.2437288179386225,0.4,1
growth,manufacturing,peri-urban,7,88584.25478540598,55090.05360778602,0.3781055816155947,0.11518987706131889,0.4071164470623767,385,230.08897346858697,88794.34542629994,1.0023716476636046,3,0,88,36064.10707390282,0,0,4,0.4080819838328672,1.5,1.6284657882495068,0.6,1
stable,agriculture,peri-urban,8,107758.60542861806,74934.22908090623,0.3046102556464087,0.1931965713260685,0.239609911410801,563,191.40072012187932,39533.513180682705,0.36687105427390365,0,0,100,25820.029900502635,0,0,2,0.08790594081375723,0.0,0.479219822821602,0.8,0
stable,retail,rural,19,137240.14258762775,109842.48896841698,0.19963294341316637,0.15355389916862128,0.2125585221703275,494,277.8140538211088,24537.563825742265,0.17879290536349482,1,0,96,29171.56189087118,0,0,2,0.03800395573860368,0.5,0.425117044340655,0.4,0
seasonal,retail,rural,9,40901.7533683526,35699.60144110193,0.12718652622055546,-0.020593248879730124,0.6496175662449366,214,191.12968863716168,42159.11059648809,1.0307409126648435,0,3,64,26570.497478299854,0,1,1,0.6695874031144203,4.5,0.6496175662449366,0.4,1
stable,retail,rural,16,126220.92929011051,86560.68447069477,0.31421290464641777,0.21248912074909732,0.12114736874653408,313,403.2617549204808,55365.57723528396,0.4386402282622229,2,1,80,15291.333464239222,0,0,1,0.05314010948034739,2.5,0.12114736874653408,0.4,1
stable,services,rural,8,115657.73645253872,104219.2231140155,0.09889968184892779,0.1088519501621966,0.18074047929394071,383,301.97842415806457,39584.17687611073,0.3422527371729645,2,0,92,20904.034720484127,0,0,0,0.06185892375630472,1.0,0.0,0.3,0
growth,retail,rural,4,90128.92130144645,72704.08262274455,0.193332377965809,0.3164186836930731,0.3938189300302235,577,156.2026365709644,95475.50873182643,1.059321551319778,0,0,100,35494.47535171386,1,0,3,0.41718087989871144,0.0,1.1814567900906705,0.4,1
seasonal,manufacturing,peri-urban,8,69706.3777750604,54014.02695636507,0.22512073241467084,-0.26974300148066055,0.6603402228592391,151,461.6316408944398,50289.60917014762,0.7214491811987435,1,1,84,46029.9250346937,0,1,7,0.47640191309439384,2.0,4.622381560014674,0.6,1
stable,agriculture,urban,19,123988.86047126594,101217.58710254519,0.1836558000627639,0.10139369813849958,0.2085266085433774,727,170.5486388875735,33671.30184845258,0.271567153052881,0,0,100,25854.976571231113,0,0,2,0.05662897741789757,0.0,0.4170532170867548,0.8,0
growth,manufacturing,rural,3,94923.62827949376,68863.32607978571,0.27453967649630845,0.24308611586427917,0.2018760469165634,432,219.73062101734666,124278.34455216331,1.3092456199233908,0,2,76,19162.80683604151,0,0,1,0.2643053301929596,3.0,0.2018760469165634,0.6,1
distressed,agriculture,urban,5,45093.24563326889,36734.89504506049,0.1853570411893744,-0.02462438977067899,0.5639032488409943,187,241.14035098004754,93926.81763331254,2.082946488199005,5,4,32,25428.227713385306,1,1,1,1.1745802918573587,8.5,0.5639032488409943,0.8,1
stable,services,urban,8,154378.43147446023,93934.36514484293,0.39153180759980016,0.0472205003693815,0.19639632185472145,336,459.4596174835126,51191.91144692828,0.3316001526767505,0,0,100,30319.35611528515,0,0,1,0.06512505031217787,0.0,0.19639632185472145,0.3,0
distressed,agriculture,urban,5,43841.782946372645,39240.244694749075,0.10495782658410996,-0.16244053229308658,0.6991412979901379,342,128.19234779641124,110439.51155252484,2.519046994224999,9,1,52,30651.601035328862,0,1,2,1.7611697852406214,6.0,1.3982825959802758,0.8,1
stable,retail,rural,16,104330.19316649901,66676.05799367657,0.3609131166155397,0.05535047414598851,0.08150172762138527,361,289.00330517035735,12706.26790813437,0.12178898095066905,2,0,92,8503.090986142513,1,0,1,0.009926012352727508,1.0,0.08150172762138527,0.4,0
growth,manufacturing,rural,2,93407.7256405377,85604.00230323798,0.0835447312712751,0.30038278697905385,0.22143088068704525,626,149.21361923408577,106963.31396187123,1.1451227746781856,0,0,100,20683.35495155816,0,0,0,0.25356554449178353,0.0,0.0,0.6,0
growth,retail,rural,7,113915.63249266954,91715.0545893208,0.1948861400104796,0.3292634664531494,0.4294065112748458,260,438.137048048729,74736.02028283759,0.6560646563380741,2,1,80,48916.114328344695,0,0,2,0.28171843524886303,2.5,0.8588130225496916,0.4,1
growth,agriculture,urban,4,69544.70757599117,43265.96366188113,0.37786835016015247,0.43092092015353267,0.42819344198094256,273,254.74251859337423,32964.07095583486,0.47399826823364205,1,1,84,29778.58770852179,0,0,0,0.20296294996796926,2.0,0.0,0.8,1
stable,retail,peri-urban,14,121901.10447467418,111562.51309860934,0.0848113019206709,0.11440826934730834,0.2065747859558391,702,173.64829697247035,26995.305522301805,0.22145250970970712,0,0,100,25181.6945646362,0,0,0,0.04574650479266613,0.0,0.0,0.4,0
distressed,agriculture,urban,2,61522.76196242854,36707.38823245008,0.40335272569740954,-0.20119732927283113,0.6064243390234406,188,327.248733842705,91330.22360761266,1.4844948551462513,4,3,48,37308.9002579622,0,1,3,0.9002338113157637,6.5,1.819273017070322,0.8,1
stable,services,rural,6,131172.69327135014,97778.45381127499,0.25458225052217404,0.10516687777334983,0.152382023182084,317,413.79398508312346,35450.23981948796,0.2702562472065271,2,0,92,19988.360386931272,0,0,0,0.04118219372692803,1.0,0.0,0.3,0
stable,agriculture,urban,11,115977.2516671429,59826.02050936735,0.4841572838691741,0.14728189939515401,0.1480403561675095,498,232.88604752438334,63545.23682433253,0.5479112145777404,2,0,92,17169.31364413272,0,0,0,0.0811129713542614,1.0,0.0,0.8,0
stable,retail,peri-urban,14,115913.3307209046,76584.55741202748,0.33929465286070243,0.07743336525463167,0.06995813635705116,568,204.07276535370528,42112.676654785435,0.3633117639953257,1,0,96,8109.080596173011,0,0,0,0.025416613925705784,0.5,0.0,0.4,0
growth,agriculture,rural,2,64565.256966144865,50240.68558240012,0.22186191237891165,0.18199880643429706,0.2689538811587483,370,174.50069450309422,109164.28757104799,1.6907589731779253,1,0,96,17365.07644905657,0,0,3,0.45473618794018306,0.5,0.8068616434762449,0.8,1
growth,retail,urban,6,61881.73660122514,49710.53721651038,0.19668483874568232,0.3550291412160331,0.43973255158064417,380,162.84667526638194,88726.7435272226,1.4338114668466817,2,2,68,27211.41393189807,0,0,1,0.6304935748020776,4.0,0.43973255158064417,0.4,1
stable,retail,peri-urban,18,103650.12117570416,77022.2907450719,0.2569011027540784,0.1407370012909302,0.1016389933312088,555,186.75697509135884,54262.65399010354,0.5235175161842728,0,0,100,10534.893974956378,0,0,0,0.05320979333622429,0.0,0.0,0.4,0
